,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
10,2,986,20000,4.67,,,,"Apr 1, 2025",,,2025-09-02,https://nclottery.com/scratch-off/986/hit-100,Hit $100,1456372,668989,4.0,2.0,6801257.24,3124178.63,5344885.24,2455189.63,1700314.31,1700314.31,0.0,4.67,-2.0165300217178045e-07,7.86,7.739360346295125,0.01542716131797953,0.2141328054931569,0.21413276986886395,-3.562429296000147e-08,0.12724659094328172,0.12920964462892667,0.00196305368564495,0.03219134301411432,0.02333558417472084,10.354590483051439,14.28382310998801,10.0,0.43,-0.016417927385354684,0.43353467696142794,-0.016417927385354684,0.46,0.45534474398293745,0.9999998586499624,https://nclottery.com/Content/Images/Instant/nc986_sqr.png,,,,2025-09-02,154.0,41.0,41.333333333333336,21.0,32.666666666666664,27.916666666666668,32.78333333333333,17.0,3.0,/north-carolina-statistics-for-each-scratcher-game
11,30,985,1000000,2.95,,,,"Mar 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/985/max-a-million,MAX-A-MILLION,3087051,2180140,25.0,19.0,9106800.450000001,6431413.0,6019749.450000001,4251273.0,364272.01800000004,364272.01800000004,0.0,2.95,0.0,4.19,4.183109091652385,0.0015007971563930776,0.3389830508474576,0.33898306759783897,1.6750381359731392e-08,0.23869840111341006,0.23905663899503668,0.0003582378816266163,0.034943033358907034,0.028100941020723916,9.539294181921946,11.861907310995731,5.0,0.48,0.0005266286839212029,0.4830636232919059,0.0005266286839212029,0.73,0.7368403876790883,1.0000001187863348,https://nclottery.com/Content/Images/Instant/nc985_sqr.png,,,,2025-09-02,182.0,37.333333333333336,34.333333333333336,48.0,65.33333333333333,47.5,46.5,71.0,6.0,/north-carolina-statistics-for-each-scratcher-game
12,10,984,1000000,3.63,,,,"Mar 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/984/lucky-loteria,Lucky Loteria®,1333071,739528,4.0,3.0,4839047.7299999995,2684486.64,3505976.7299999995,1944958.6400000001,1209761.9324999999,1209761.9324999999,0.0,3.63,-2.3840684859396568e-07,6.02,5.980688705642729,0.006879908279266261,0.2754821593407453,0.27548213522207987,-2.4118665453709554e-08,0.1660623299953883,0.1672048235943978,0.001142493599009503,0.03912809209195217,0.029471365129125036,8.518930407973548,11.31012679322119,7.0,0.51,0.00542930558399519,0.5080000417212085,0.00542930558399519,0.57,0.5707211084732232,0.9999998909157167,https://nclottery.com/Content/Images/Instant/nc984_sqr.png,,,,2025-09-02,182.0,30.333333333333332,32.0,58.0,41.0,39.083333333333336,40.08333333333333,50.0,11.0,/north-carolina-statistics-for-each-scratcher-game
13,5,983,50,3.93,,,,"Mar 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/983/lucky-50s,Lucky $50s,1546066,667006,102814.0,43176.0,6076039.38,2621333.58,4529973.38,1954327.58,59.09739315657401,59.09739315657401,0.0,3.93,-2.212614237715138e-07,5.5,5.44566514034866,0.009215333493024397,0.25445298250928056,0.2544529421223267,-4.0386953836790696e-08,0.18195551652537087,0.18363229729104766,0.0016767807656767886,0.03802758929645127,0.046005725085613736,8.765450532223081,7.245364988900169,7.0,0.43,-0.0034681383844318335,0.4281172975734101,-0.0034681383844318335,0.43,0.42467204574468603,0.999999879567217,https://nclottery.com/Content/Images/Instant/nc983_sqr.png,,,,2025-09-02,182.0,32.0,25.0,19.0,31.333333333333332,26.25,26.71666666666666,6.0,3.0,/north-carolina-statistics-for-each-scratcher-game
14,1,982,7000,4.83,,,,"Mar 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/982/lucky-7s,Lucky 7s,2140693,916211,7.0,4.0,10339547.19,4425299.13,8198854.1899999995,3509088.13,1477078.17,1477078.17,0.0,4.83,-2.9376545180782946e-08,8.1,7.87644785585926,0.02864257880676959,0.20703934355622072,0.20703934127868465,-2.277536076400466e-09,0.12342555836340098,0.12696078464559424,0.0035352262821932573,0.028302771122091033,0.021040267732146033,11.777258386682437,15.842177930925402,10.0,0.38,-0.06059235599020797,0.3773053527004616,-0.06059235599020797,0.41,0.4084536516410069,0.9999999917689456,https://nclottery.com/Content/Images/Instant/nc982_sqr.png,,,,2025-09-02,182.0,48.0,45.333333333333336,3.0,40.666666666666664,34.416666666666664,34.28333333333333,25.0,4.0,/north-carolina-statistics-for-each-scratcher-game
15,10,981,1000000,3.75,,,,"Feb 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/981/50x-the-cash,50X The Cash,2636708,1100398,6.0,2.0,9887655.0,4126492.5,7250947.0,3026094.5,1647942.5,1647942.5,0.0,3.75,-1.2116828026857244e-07,6.42,6.24802451778013,0.02737415004776902,0.266666698978212,0.26666666666666666,-3.2311545328234104e-08,0.15578607689049198,0.16005058833464558,0.004264511444153601,0.03833265721075721,0.028261512432076297,8.69573683300765,11.794387100066704,8.0,0.46,-0.00468193991582748,0.4586326594114324,-0.00468193991582748,0.42,0.4231830297586254,0.9999999132119679,https://nclottery.com/Content/Images/Instant/nc981_sqr.png,,,,2025-09-02,210.0,31.333333333333332,33.333333333333336,34.0,32.666666666666664,38.25,33.91666666666667,23.0,5.0,/north-carolina-statistics-for-each-scratcher-game
16,5,980,250000,4.33,,,,"Feb 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/980/20x-the-cash,20X The Cash,2689964,1345863,8.0,4.0,11647544.120000001,5827586.79,8957580.120000001,4481723.79,1455943.0150000001,1455943.0150000001,0.0,4.33,-1.3556211672835424e-07,7.35,7.179869933734011,0.02307972485454213,0.2309469135247425,0.2309468845964437,-2.8928298811958797e-08,0.13613630069122962,0.1392782890538984,0.003141988362668796,0.03535628917359711,0.026888826516792443,9.427771016820394,12.396529264026666,9.0,0.44,-0.0061294755391892546,0.44468395661599847,-0.0061294755391892546,0.49,0.49124360167960257,0.9999998745762946,https://nclottery.com/Content/Images/Instant/nc980_sqr.png,,,,2025-09-02,210.0,35.666666666666664,36.0,26.0,34.666666666666664,33.583333333333336,33.18333333333333,19.0,6.0,/north-carolina-statistics-for-each-scratcher-game
17,3,979,75000,3.90,,,,"Feb 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/979/15x-cashword,15X Cashword,1872780,661114,6.0,4.0,7303842.0,2578344.6,5431062.0,1917230.6,1217307.0,1217307.0,0.0,3.9,-2.3270745114354568e-07,6.24,6.0112689039320175,0.03834227407775839,0.2564103160788475,0.2564102564102564,-5.966859112360723e-08,0.1602113604701312,0.16635422836364752,0.006142867893516313,0.029572184813316398,0.020075209075491866,11.271661267905852,16.603559838430606,7.0,0.4,-0.004519757741410207,0.4011137898330608,-0.004519757741410207,0.36,0.3583848007774423,0.9999998730292553,https://nclottery.com/Content/Images/Instant/nc979_sqr.png,,,,2025-09-02,210.0,46.666666666666664,46.666666666666664,9.0,23.666666666666668,26.25,30.45,11.0,3.0,/north-carolina-statistics-for-each-scratcher-game
18,2,978,50000,4.69,,,,"Feb 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/978/10x-the-cash,10X The Cash,1819723,791115,6.0,3.0,8534500.870000001,3710329.35,6714777.870000001,2919214.35,1422416.8116666668,1422416.8116666668,0.0,4.69,-9.433124852197577e-08,8.03,7.6963171843986915,0.04307715908270897,0.21321963631796534,0.21321963794012538,1.6221600451782336e-09,0.12456631204402628,0.12993227488429315,0.005365962840266872,0.029310217778706984,0.019921098447137395,11.372434832019305,16.732072619851273,10.0,0.43,-0.026338944866468962,0.4259011801918374,-0.026338944866468962,0.41,0.4068550740926691,1.000000005851352,https://nclottery.com/Content/Images/Instant/nc978_sqr.png,,,,2025-09-02,210.0,47.0,47.0,18.0,42.666666666666664,40.416666666666664,39.016666666666666,45.0,6.0,/north-carolina-statistics-for-each-scratcher-game
19,1,977,10000,4.86,,,,"Feb 4, 2025",,,2025-09-02,https://nclottery.com/scratch-off/977/5x-the-cash,5X The Cash,2354314,910201,8.0,3.0,11441966.040000001,4423576.86,9087652.040000001,3513375.8600000003,1430245.7550000001,1430245.7550000001,0.0,4.86,-1.944128083028588e-07,8.4,8.167669723067918,0.02872873680442224,0.20576135687507122,0.20576131759174954,-3.92833216789068e-08,0.11901479707820098,0.12243394185929236,0.003419144781091385,0.030554204382652633,0.02171292834283712,10.909442573220467,15.35138919956571,10.0,0.38,-0.04771616475612676,0.38283596800416675,-0.04771616475612676,0.36,0.35388200688786775,0.9999998796681852,https://nclottery.com/Content/Images/Instant/nc977_sqr.png,,,,2025-09-02,210.0,45.333333333333336,44.333333333333336,5.0,23.666666666666668,24.75,28.616666666666667,8.0,1.0,/north-carolina-statistics-for-each-scratcher-game
20,20,976,2000000,3.31,,,,"Jan 7, 2025",,,2025-09-02,https://nclottery.com/scratch-off/976/100x-the-cash,100X The Cash,1863117,762648,4.0,2.0,6166917.2700000005,2524364.88,4303800.2700000005,1761716.88,1541729.3175000001,1541729.3175000001,0.0,3.31,-3.4860253643125404e-07,4.96,4.945826947460608,0.0033947261328351056,0.3021149089434012,0.3021148168525699,-9.209083129402273e-08,0.20150659730530146,0.20219065701711245,0.0006840597118109859,0.03504690854243667,0.02702568084944204,9.510943766893424,12.333648613702584,6.0,0.48,0.0009395066447678501,0.4821394616624227,0.0009395066447678501,0.41,0.4123100880527772,0.9999997887530409,https://nclottery.com/Content/Images/Instant/nc976_sqr.png,,,,2025-09-02,238.0,36.666666666666664,35.333333333333336,47.0,24.666666666666668,29.083333333333332,34.55,26.0,3.0,/north-carolina-statistics-for-each-scratcher-game
21,10,975,1000000,3.78,,,,"Jan 7, 2025",,,2025-09-02,https://nclottery.com/scratch-off/975/1-million-money-rush,"$1,000,000 Money Rush",1432407,607708,4.0,2.0,5414498.46,2297136.2399999998,3982091.46,1689428.2399999998,1353624.615,1353624.615,0.0,3.78,-1.0447791285850037e-07,6.14,6.079163321787653,0.00980871295071041,0.2645502921899269,0.2645502870256855,-5.164241423383231e-09,0.16289849621441657,0.16449632080388615,0.001597824589469582,0.03946350279104366,0.03153383094708098,8.446505676739877,10.57035911464585,8.0,0.5,0.0018440939774165752,0.4984093236099212,0.0018440939774165752,0.44,0.44521176941209006,0.9999999856154007,https://nclottery.com/Content/Images/Instant/nc975_sqr.png,,,,2025-09-02,238.0,29.333333333333332,29.333333333333332,55.0,46.0,45.916666666666664,41.11666666666666,53.0,13.0,/north-carolina-statistics-for-each-scratcher-game
22,5,974,200000,4.32,,,,"Jan 7, 2025",,,2025-09-02,https://nclottery.com/scratch-off/974/200000-money-rush,"$200,000 Money Rush",1129759,288148,4.0,2.0,4880558.88,1244799.36,3750799.88,956651.3600000001,1220139.72,1220139.72,0.0,4.32,-2.892032335832795e-07,7.25,7.067311340289785,0.025690988237378358,0.2314815484266938,0.23148152321927123,-2.5207422565953763e-08,0.13795239231393985,0.1414965256021955,0.0035441332882556464,0.03239314428655645,0.022885256740598308,10.289875750354607,14.564182802136703,9.0,0.48,0.008871630975296606,0.47824829550794956,0.008871630975296606,0.25,0.24766301957774634,0.9999999627165362,https://nclottery.com/Content/Images/Instant/nc974_sqr.png,,,,2025-09-02,238.0,40.666666666666664,42.0,45.0,25.666666666666668,37.75,38.21666666666666,42.0,13.0,/north-carolina-statistics-for-each-scratcher-game
23,2,973,20000,4.55,,,,"Jan 7, 2025",,,2025-09-02,https://nclottery.com/scratch-off/973/super-7-11-21,Super 7-11-21,1463179,593387,4.0,1.0,6657464.45,2699910.85,5194285.45,2106523.85,1664366.1125,1664366.1125,0.0,4.55,-3.148252099065503e-07,7.76,7.51041423415923,0.033001995832462314,0.21978028897259538,0.21978023463589139,-5.433670399734858e-08,0.12889466685926568,0.1331484481177818,0.0042537812585161094,0.029839820547471935,0.02012287286145057,11.170545003229407,16.56410939956114,9.0,0.42,-0.027087577134299063,0.41901915249026817,-0.027087577134299063,0.38,0.3747480337522825,0.9999998313341744,https://nclottery.com/Content/Images/Instant/nc973_sqr.png,,,,2025-09-02,238.0,46.0,46.333333333333336,15.0,23.333333333333332,26.083333333333332,31.350000000000005,14.0,2.0,/north-carolina-statistics-for-each-scratcher-game
24,50,972,8000000,4.14,,,,"Dec 3, 2024",,,2025-09-02,https://nclottery.com/scratch-off/972/8-million-money-maker,$8 Million Money Maker,3674720,2123525,5.0,3.0,15213340.799999999,8791393.5,11538620.799999999,6667868.5,3042668.1599999997,3042668.1599999997,0.0,4.14,-5.6873805075018424e-08,4.14,4.139999782296338,-4.288379860800934e-09,0.24154590745744162,0.24154590642160104,-1.0358405799770765e-09,0.24154590745744162,0.24154590642160104,-1.0358405799770765e-09,0.047192173214435064,0.047192173214435064,7.063294650181352,7.063294650181352,5.0,0.58,8.408213067410828e-05,0.5814383454362693,8.408213067410828e-05,0.6,0.5978126583437646,0.9999999941293765,https://nclottery.com/Content/Images/Instant/nc972_sqr.png,,,,2025-09-02,273.0,25.0,24.666666666666668,65.0,56.0,47.916666666666664,43.71666666666667,62.5,2.0,/north-carolina-statistics-for-each-scratcher-game
25,5,971,200000,4.23,Top Prize Claimed,,,"Dec 3, 2024",,,2025-09-02,https://nclottery.com/scratch-off/971/diamond-10x,Diamond 10X,1576601,94814,4.0,0.0,6669022.23,401063.22000000003,5092421.23,306249.22000000003,1667255.5575,1667255.5575,0.0,4.23,-5.485419481921333e-07,8.34,6.827907405321839,0.221485343224662,0.23640674906436146,0.23640662753849065,-1.2152587081093458e-07,0.11990136213013916,0.14645775647463752,0.026556394344498357,0.039029917015618885,0.02427377728695657,8.539687916877034,13.728319589621169,10.0,0.29,-0.07118812717914405,0.29142803001024775,-0.07118812717914405,0.03,0.02881946378412493,0.9999999671076013,https://nclottery.com/Content/Images/Instant/nc971_sqr.png,,,,2025-09-02,273.0,31.0,40.333333333333336,1.0,15.666666666666666,20.916666666666668,21.78333333333334,2.0,1.0,/north-carolina-statistics-for-each-scratcher-game
26,3,959,75000,3.99,,,,"Dec 3, 2024",,,2025-09-02,https://nclottery.com/scratch-off/959/loteria,LOTERIA®,2326182,1173952,8.0,4.0,9281466.18,4684068.48,6955284.18,3510116.4800000004,1160183.2725,1160183.2725,0.0,3.99,-1.0247501772233051e-07,6.3,6.221668229658593,0.01276022926737264,0.25062659209900456,0.2506265712765634,-2.0822441160195382e-08,0.1587035030234403,0.16072859610755455,0.002025093084114249,0.030036334321143075,0.02247940420617345,11.097565325830736,14.828092475533857,7.0,0.4,-0.00809482887087274,0.4015667577840458,-0.00809482887087274,0.49,0.4920650690797262,0.9999999153522108,https://nclottery.com/Content/Images/Instant/nc959_sqr.png,,,,2025-09-02,273.0,45.666666666666664,43.0,10.0,38.333333333333336,29.416666666666668,33.28333333333333,21.0,4.0,/north-carolina-statistics-for-each-scratcher-game
27,30,952,5000000,3.04,,,,"Oct 1, 2024",,,2025-09-02,https://nclottery.com/scratch-off/952/millionaire-bucks,Millionaire Bucks,3652095,2387177,4.0,3.0,11102368.8,7257018.08,7450273.800000001,4869841.08,2775592.2,2775592.2,0.0,3.04,-1.1023811541972868e-08,4.38,4.370219566535194,0.0012296598499917848,0.3289473720473065,0.32894739212391444,2.0076607931684975e-08,0.22854042803807295,0.22882145502653128,0.00028102698845833274,0.03591428153269404,0.028940606868690412,9.28132272485765,11.517761876282348,5.0,0.48,0.0005629105035355959,0.48313967711439243,0.0005629105035355959,0.67,0.6672555354429253,1.000000115182425,https://nclottery.com/Content/Images/Instant/nc952_sqr.png,,,,2025-09-02,336.0,35.333333333333336,33.0,49.0,63.666666666666664,47.083333333333336,45.61666666666667,68.0,4.0,/north-carolina-statistics-for-each-scratcher-game
28,20,951,2000000,3.56,,,,"Oct 1, 2024",,,2025-09-02,https://nclottery.com/scratch-off/951/win-big,Win Big,1456373,551417,3.0,2.0,5184687.88,1963044.52,3728314.88,1411627.52,1728229.2933333332,1728229.2933333332,0.0,3.56,-2.648946545260001e-07,5.84,5.797046402651261,0.007651396815181714,0.28089895081312494,0.2808989240816273,-2.6731497626553136e-08,0.17119178174304805,0.1725016379966621,0.0013098562536140446,0.038281091416192486,0.027610797006207496,8.707381565209005,12.072138263959081,7.0,0.53,0.0042193421837238825,0.5327756280552041,0.0042193421837238825,0.42,0.4226591678562355,0.9999999420136414,https://nclottery.com/Content/Images/Instant/nc951_sqr.png,,,,2025-09-02,336.0,31.666666666666668,34.666666666666664,61.0,35.666666666666664,39.25,40.45,52.0,7.0,/north-carolina-statistics-for-each-scratcher-game
